domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.stern.de,-0.05549603174603174,0.26134844605731206,0.043719806763285025,0.12600002556040946,46.0
www.zeit.de,-0.06662975267626431,0.1966489158245865,0.03559985234403839,0.10525465512138563,43.0
www.faz.net,0.00734567901234568,0.20192569678277508,0.023209876543209877,0.05845212433156781,27.0
www.n-tv.de,0.06937142857142856,0.2712280298566027,0.07884126984126984,0.14055270985620086,25.0
de.catholicnewsagency.com,0.022437770562770572,0.3379764353231787,0.05757575757575757,0.1553054059579676,22.0
www.tagesschau.de,-0.02505291005291005,0.28115616636724317,0.05515873015873016,0.10856433339635224,18.0
www.nzz.ch,-0.06548319327731092,0.23410295235626732,0.013235294117647059,0.03762234942784127,17.0
www.bild.de,0.07016806722689076,0.17280391916212756,0.021638655462184877,0.04173513781804819,17.0
www.welt.de,0.036761904761904766,0.28323889125141477,0.045714285714285714,0.11002252618542065,15.0
www.tagesspiegel.de,0.04151927437641723,0.257640271058362,0.02400793650793651,0.06498600133116134,14.0
orf.at,-0.06277777777777778,0.2528018081595822,0.052083333333333336,0.10529689866604272,12.0
www.diepresse.com,-0.06656746031746032,0.2779669591305933,0.07123015873015873,0.13127845406573635,12.0
www.focus.de,0.009074074074074075,0.13924177392197454,0.0962962962962963,0.14948471163415233,9.0
www.dw.com,0.10979166666666666,0.20978198717444055,0.041666666666666664,0.1178511301977579,8.0
www.freitag.de,-0.14380952380952383,0.32502095984509116,0.0,0.0,7.0
www.morgenpost.de,-0.06690476190476191,0.10780825129654524,0.034761904761904765,0.06335839103296195,7.0
www.urlaubspiraten.de,0.16805555555555554,0.23478220798260072,0.0,0.0,6.0
www.sueddeutsche.de,-0.024095238095238093,0.25226223622980987,0.0,0.0,5.0
www.visions.de,-0.13999999999999999,0.19170289512680813,0.04,0.0894427190999916,5.0
www.jungewelt.de,-0.13666666666666666,0.2599145158615724,0.0,0.0,5.0
taz.de,-0.11249999999999999,0.15715939066461818,0.29166666666666663,0.15957118462605635,4.0
www.spektrum.de,0.02666666666666666,0.04618802153517006,0.0,0.0,3.0
www.telepolis.de,-0.14285714285714285,0.20203050891044214,0.0,0.0,2.0
www.transfermarkt.de,0.0,1.0,0.0,1.0,1.0
www.waz.de,0.0,1.0,0.0,1.0,1.0
tirol.orf.at,0.0,1.0,0.0,1.0,1.0
t3n.de,0.0,1.0,0.0,1.0,1.0
fm4.orf.at,0.0,1.0,0.0,1.0,1.0
www.globenewswire.com,0.0,1.0,0.0,1.0,1.0
www.gamestar.de,0.0,1.0,0.0,1.0,1.0
www.der-postillon.com,0.0,1.0,0.0,1.0,1.0
www.kino-zeit.de,0.0,1.0,0.0,1.0,1.0
